Airline,SourceAirport,DestinationAirport,SourceAirport_City,SourceAirport_Country,SourceAirport_Latitude,SourceAirport_Longitude,SourceAirport_Altitude,DestinationAirport_City,DestinationAirport_Country,DestinationAirport_Latitude,DestinationAirport_Longitude,DestinationAirport_Altitude,Distance,FlyTime,Price
Northwestern Air,Fort Smith Airport,Edmonton International Airport,Fort Smith,Canada,60.020301818847656,-111.96199798583984,671,Edmonton,Canada,53.3097000122,-113.580001831,2373,752.6471114686689,1.8204801709733984,149.16637784337524
Japan Airlines,Edmonton International Airport,Yellowknife Airport,Edmonton,Canada,53.3097000122,-113.580001831,2373,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,1019.02366402424,1.482827607875746,111.17401902163799
Air Canada,Calgary International Airport,Yellowknife Airport,Calgary,Canada,51.113899231,-114.019996643,3557,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,1262.1925269254862,1.595344831213519,217.45644716023236
Air North Charter - Canada,Ottawa Macdonald-Cartier International Airport,Yellowknife Airport,Ottawa,Canada,45.3224983215332,-75.66919708251953,374,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,3099.6956907367016,4.025872368267929,382.20899412694956
Air North Charter - Canada,Whitehorse / Erik Nielsen International Airport,Yellowknife Airport,Whitehorse,Canada,60.7095985413,-135.067001343,2317,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,1103.6941914409854,1.9071714857885969,118.7042751653777
First Air,Cambridge Bay Airport,Yellowknife Airport,Cambridge Bay,Canada,69.1081008911,-105.138000488,90,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,849.9789049052149,1.406059014569316,86.46629547821676
First Air,Kugluktuk Airport,Yellowknife Airport,Coppermine,Canada,67.816704,-115.143997,74,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,596.2260831477297,1.2292338284320834,149.2645469212694
First Air,Rankin Inlet Airport,Yellowknife Airport,Rankin Inlet,Canada,62.8114013672,-92.1157989502,94,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,1135.8823156757755,1.6908100481607478,149.52805643878233
First Air,Norman Wells Airport,Yellowknife Airport,Norman Wells,Canada,65.28160095214844,-126.7979965209961,238,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,679.9261552242837,0.8474981608480466,140.43382929455657
First Air,Taloyoak Airport,Yellowknife Airport,Spence Bay,Canada,69.5466995239,-93.5766983032,92,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,1218.2383253819776,1.877051431083117,137.79651904321943
First Air,Fort Simpson Airport,Yellowknife Airport,Fort Simpson,Canada,61.76020050048828,-121.23699951171876,555,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,361.86946815141823,0.5651259704705225,68.54025314865214
First Air,Hay River / Merlyn Carter Airport,Yellowknife Airport,Hay River,Canada,60.8396987915,-115.782997131,541,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,193.90044993685285,0.6466428770025009,51.869816142762325
Canadian North,Gjoa Haven Airport,Yellowknife Airport,Gjoa Haven,Canada,68.635597229,-95.8497009277,152,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,1089.4757248169344,2.3359203525140586,163.71973317258738
Northwestern Air,Fort Smith Airport,Yellowknife Airport,Fort Smith,Canada,60.020301818847656,-111.96199798583984,671,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,302.16869465437566,0.9802533431238344,34.22190817739993
Hello,Déline Airport,Yellowknife Airport,Deline,Canada,65.21109771728516,-123.43599700927734,703,Yellowknife,Canada,62.462799072265625,-114.44000244140624,675,535.8209076741726,1.6149871051361702,84.77442441591468
United Airlines,Chicago O'Hare International Airport,Charlotte Douglas International Airport,Chicago,United States,41.9786,-87.9048,672,Charlotte,United States,35.2140007019043,-80.94309997558594,748,964.5786715815266,1.7318037792299097,154.0673417612203
United Airlines,Newark Liberty International Airport,Charlotte Douglas International Airport,Newark,United States,40.692501068115234,-74.168701171875,18,Charlotte,United States,35.2140007019043,-80.94309997558594,748,850.2863949538689,1.4268208671019245,171.5114187834331
United Airlines,Cleveland Hopkins International Airport,Charlotte Douglas International Airport,Cleveland,United States,41.4117012024,-81.8498001099,791,Charlotte,United States,35.2140007019043,-80.94309997558594,748,693.6656666196308,1.4213640935966798,71.36593846195308
United Airlines,Washington Dulles International Airport,Charlotte Douglas International Airport,Washington,United States,38.94449997,-77.45580292,312,Charlotte,United States,35.2140007019043,-80.94309997558594,748,517.3710647217258,1.3758643156292805,134.19086484505095
United Airlines,George Bush Intercontinental Houston Airport,Charlotte Douglas International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1466.8967049032817,2.1880017166846755,206.077543515563
Air France,Hartsfield Jackson Atlanta International Airport,Charlotte Douglas International Airport,Atlanta,United States,33.6367,-84.428101,1026,Charlotte,United States,35.2140007019043,-80.94309997558594,748,364.5670804697101,0.5032452861415087,73.57087608403734
American Airlines,St Louis Lambert International Airport,Charlotte Douglas International Airport,St. Louis,United States,38.748697,-90.370003,618,Charlotte,United States,35.2140007019043,-80.94309997558594,748,924.374572755626,1.2419937356781254,173.76885634786174
American Airlines,Fort Lauderdale Hollywood International Airport,Charlotte Douglas International Airport,Fort Lauderdale,United States,26.072599,-80.152702,9,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1019.2738620456789,2.213102484080219,176.55321128271893
American Airlines,Gainesville Regional Airport,Charlotte Douglas International Airport,Gainesville,United States,29.6900997162,-82.2717971802,152,Charlotte,United States,35.2140007019043,-80.94309997558594,748,626.7333074956309,1.2817988841840515,93.51383792751106
American Airlines,Jacksonville International Airport,Charlotte Douglas International Airport,Jacksonville,United States,30.49410057067871,-81.68789672851562,30,Charlotte,United States,35.2140007019043,-80.94309997558594,748,529.4142210239277,1.4802052979384381,111.89146195959837
American Airlines,Orlando International Airport,Charlotte Douglas International Airport,Orlando,United States,28.429399490356445,-81.30899810791016,96,Charlotte,United States,35.2140007019043,-80.94309997558594,748,755.2029149067863,1.8299215761393994,122.44154735625638
American Airlines,Palm Beach International Airport,Charlotte Douglas International Airport,West Palm Beach,United States,26.68320083618164,-80.09559631347656,19,Charlotte,United States,35.2140007019043,-80.94309997558594,748,952.0053147745241,1.5901280512699358,126.71520874030588
American Airlines,Pensacola Regional Airport,Charlotte Douglas International Airport,Pensacola,United States,30.473400115967,-87.186599731445,121,Charlotte,United States,35.2140007019043,-80.94309997558594,748,785.8356480950496,1.5179454393541256,121.78367216527214
American Airlines,Southwest Florida International Airport,Charlotte Douglas International Airport,Fort Myers,United States,26.53619956970215,-81.75520324707031,30,Charlotte,United States,35.2140007019043,-80.94309997558594,748,968.0228118005374,1.7650129285841456,103.40058750989071
American Airlines,Tallahassee Regional Airport,Charlotte Douglas International Airport,Tallahassee,United States,30.396499633789062,-84.35030364990234,81,Charlotte,United States,35.2140007019043,-80.94309997558594,748,623.0704282922733,1.4748097171155514,148.04757636866083
American Airlines,Tampa International Airport,Charlotte Douglas International Airport,Tampa,United States,27.975500106811523,-82.533203125,26,Charlotte,United States,35.2140007019043,-80.94309997558594,748,818.8135851639303,1.407975800289707,101.77919797682192
American Airlines,McCarran International Airport,Charlotte Douglas International Airport,Las Vegas,United States,36.08010101,-115.1520004,2181,Charlotte,United States,35.2140007019043,-80.94309997558594,748,3076.5876958001836,4.107036507131924,379.9758044061696
American Airlines,Los Angeles International Airport,Charlotte Douglas International Airport,Los Angeles,United States,33.94250107,-118.4079971,125,Charlotte,United States,35.2140007019043,-80.94309997558594,748,3412.534185671669,5.168592450445764,395.8393910298855
American Airlines,Dallas Fort Worth International Airport,Charlotte Douglas International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1503.206927956551,2.6690341960793402,178.08201824559384
American Airlines,John F Kennedy International Airport,Charlotte Douglas International Airport,New York,United States,40.63980103,-73.77890015,13,Charlotte,United States,35.2140007019043,-80.94309997558594,748,870.5292109233396,1.9960856192313823,141.96837140295779
American Airlines,Miami International Airport,Charlotte Douglas International Airport,Miami,United States,25.79319953918457,-80.29060363769531,8,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1049.4002851037626,2.014415017214012,196.2142232868317
American Airlines,Ottawa Macdonald-Cartier International Airport,Charlotte Douglas International Airport,Ottawa,Canada,45.3224983215332,-75.66919708251953,374,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1209.1029073228983,1.9956228424856606,139.70919356337345
American Airlines,San Antonio International Airport,Charlotte Douglas International Airport,San Antonio,United States,29.533700942993164,-98.46980285644533,809,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1759.877308884384,2.7295792994855854,184.66768232685962
American Airlines,Montreal / Pierre Elliott Trudeau International Airport,Charlotte Douglas International Airport,Montreal,Canada,45.4706001282,-73.7407989502,118,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1292.2599215386977,1.8645149395329457,178.28886384089427
American Airlines,Lovell Field,Charlotte Douglas International Airport,Chattanooga,United States,35.035301208496094,-85.20379638671875,683,Charlotte,United States,35.2140007019043,-80.94309997558594,748,387.97498996627985,0.5589357443461529,132.4681509145301
American Airlines,Cincinnati Northern Kentucky International Airport,Charlotte Douglas International Airport,Cincinnati,United States,39.0488014221,-84.6678009033,896,Charlotte,United States,35.2140007019043,-80.94309997558594,748,539.1946917771511,1.3984649506288134,120.88033127582244
American Airlines,Detroit Metropolitan Wayne County Airport,Charlotte Douglas International Airport,Detroit,United States,42.212398529052734,-83.35340118408203,645,Charlotte,United States,35.2140007019043,-80.94309997558594,748,805.6961397417945,1.1706682510173874,84.94873861593693
American Airlines,Piedmont Triad International Airport,Charlotte Douglas International Airport,Greensboro,United States,36.097801208496094,-79.93730163574219,925,Charlotte,United States,35.2140007019043,-80.94309997558594,748,133.84798868857402,0.8574423572879748,76.05386924095266
American Airlines,Greenville Spartanburg International Airport,Charlotte Douglas International Airport,Greenville,United States,34.8956985474,-82.2189025879,964,Charlotte,United States,35.2140007019043,-80.94309997558594,748,121.4019586879627,0.41477417733557403,105.63420286185872
American Airlines,Blue Grass Airport,Charlotte Douglas International Airport,Lexington KY,United States,38.0364990234375,-84.60590362548828,979,Charlotte,United States,35.2140007019043,-80.94309997558594,748,453.0705839089014,1.2733147304971573,127.89918598766225
American Airlines,La Guardia Airport,Charlotte Douglas International Airport,New York,United States,40.77719879,-73.87259674,21,Charlotte,United States,35.2140007019043,-80.94309997558594,748,874.9278460998839,1.6136425366700502,123.55266103983442
American Airlines,Harrisburg International Airport,Charlotte Douglas International Airport,Harrisburg,United States,40.1935005188,-76.7633972168,310,Charlotte,United States,35.2140007019043,-80.94309997558594,748,664.4772797173625,1.101338171396467,79.57859933659309
American Airlines,Memphis International Airport,Charlotte Douglas International Airport,Memphis,United States,35.04240036010742,-89.97669982910156,341,Charlotte,United States,35.2140007019043,-80.94309997558594,748,821.4779072830885,1.4685750233678156,161.25795211369064
American Airlines,Minneapolis-St Paul International/Wold-Chamberlain Airport,Charlotte Douglas International Airport,Minneapolis,United States,44.882,-93.221802,841,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1496.0732153972015,2.31457929659948,245.66906743253355
American Airlines,Louis Armstrong New Orleans International Airport,Charlotte Douglas International Airport,New Orleans,United States,29.99340057373047,-90.25800323486328,4,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1047.219349935248,1.9618922008002841,175.39402431923443
American Airlines,Roanoke–Blacksburg Regional Airport,Charlotte Douglas International Airport,Roanoke VA,United States,37.3255,-79.975403,1175,Charlotte,United States,35.2140007019043,-80.94309997558594,748,250.29854375933488,0.7146941124433477,67.23042324553094
American Airlines,Syracuse Hancock International Airport,Charlotte Douglas International Airport,Syracuse,United States,43.11119842529297,-76.1063003540039,421,Charlotte,United States,35.2140007019043,-80.94309997558594,748,971.6686176802252,1.2518780752083236,139.38139595594913
American Airlines,McGhee Tyson Airport,Charlotte Douglas International Airport,Knoxville,United States,35.81100082,-83.9940033,981,Charlotte,United States,35.2140007019043,-80.94309997558594,748,283.9949238720354,0.6279878561177038,92.58056700670993
American Airlines,Northwest Arkansas Regional Airport,Charlotte Douglas International Airport,Bentonville,United States,36.281898,-94.306801,1287,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1210.8659801527413,2.1660710302885517,195.572479375904
American Airlines,Albany International Airport,Charlotte Douglas International Airport,Albany,United States,42.74829864501953,-73.80169677734375,285,Charlotte,United States,35.2140007019043,-80.94309997558594,748,1039.7527659954783,1.3126664891957023,133.01135955627507
